Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785142;118.100;606;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785141;118.100;606;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785140;118.100;663;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785139;118.100;685;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785138;118.100;523;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.947000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785137;118.100;700;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785136;118.100;970;;;
2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SE0015961909;2024-02-22 16:37:29;2024-02-22T15:37:29.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000785135;118.100;230;;;
2024-02-22 16:37:14;2024-02-22T15:37:14.777000Z;SE0015961909;2024-02-22 16:37:14;2024-02-22T15:37:14.777000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000784426;118.150;327;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783152;118.200;718;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783151;118.200;606;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000783150;118.200;406;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783149;118.200;663;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783148;118.200;606;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000783147;118.200;165;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.610000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000783146;118.200;469;;;
2024-02-22 16:36:31;2024-02-22T15:36:31.077000Z;SE0015961909;2024-02-22 16:36:31;2024-02-22T15:36:31.077000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783138;118.200;320;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.967000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783124;118.150;406;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.967000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783123;118.150;606;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.967000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783122;118.150;267;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.967000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783121;118.150;492;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.967000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783120;118.150;114;;;
2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SE0015961909;2024-02-22 16:36:30;2024-02-22T15:36:30.963000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000783119;118.150;663;;;
2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SE0015961909;2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000781598;118.150;860;;;
2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SE0015961909;2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000781597;118.150;71;;;
2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SE0015961909;2024-02-22 16:35:32;2024-02-22T15:35:32.870000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000781596;118.150;198;;;
2024-02-22 16:35:12;2024-02-22T15:35:12.020000Z;SE0015961909;2024-02-22 16:35:12;2024-02-22T15:35:12.020000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780726;118.200;1046;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780290;118.250;57;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780289;118.250;606;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780288;118.250;606;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000780287;118.250;55;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000780286;118.250;419;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780285;118.250;5;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780284;118.250;513;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000780283;118.250;700;;;
2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SE0015961909;2024-02-22 16:35:00;2024-02-22T15:35:00.160000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000780282;118.250;428;;;
2024-02-22 16:34:50;2024-02-22T15:34:50.897000Z;SE0015961909;2024-02-22 16:34:50;2024-02-22T15:34:50.897000Z;SEK;MSTO;XSTO;MONE;false;5P-------P----;000779970;118.220;405;;;Auction On Demand
2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SE0015961909;2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000778981;118.250;220;;;
2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SE0015961909;2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000778967;118.250;110;;;
2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SE0015961909;2024-02-22 16:34:18;2024-02-22T15:34:18.530000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000778958;118.250;110;;;
2024-02-22 16:32:55;2024-02-22T15:32:55.310000Z;SE0015961909;2024-02-22 16:32:55;2024-02-22T15:32:55.310000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776561;118.250;380;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776520;118.200;415;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776519;118.200;1372;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776518;118.200;1306;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776517;118.200;452;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776516;118.200;360;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776515;118.200;406;;;
2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SE0015961909;2024-02-22 16:32:53;2024-02-22T15:32:53.660000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000776514;118.200;524;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.667000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.667000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774429;118.200;980;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774428;118.150;606;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774427;118.150;663;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774426;118.150;606;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774425;118.150;970;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.560000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774424;118.150;700;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774423;118.100;439;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774422;118.100;529;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774421;118.100;1200;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774420;118.150;520;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774419;118.150;598;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774418;118.150;442;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000774417;118.150;1443;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000774416;118.150;422;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000774415;118.150;523;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774414;118.150;606;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774413;118.150;606;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000774412;118.150;830;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774411;118.150;663;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774410;118.150;559;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774409;118.150;700;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774408;118.150;236;;;
2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SE0015961909;2024-02-22 16:31:41;2024-02-22T15:31:41.540000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000774407;118.200;700;;;
2024-02-22 16:31:05;2024-02-22T15:31:05.800000Z;SE0015961909;2024-02-22 16:31:05;2024-02-22T15:31:05.800000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000773392;118.250;439;;;
2024-02-22 16:30:51;2024-02-22T15:30:51.287000Z;SE0015961909;2024-02-22 16:30:51;2024-02-22T15:30:51.287000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000772755;118.300;460;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771778;118.350;700;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771777;118.350;606;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771776;118.350;663;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771775;118.350;606;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771774;118.350;523;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.583000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000771773;118.350;450;;;
2024-02-22 16:30:14;2024-02-22T15:30:14.200000Z;SE0015961909;2024-02-22 16:30:14;2024-02-22T15:30:14.200000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771763;118.300;700;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771756;118.250;550;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771755;118.250;382;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000771754;118.250;709;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771753;118.250;784;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771752;118.250;606;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771751;118.250;663;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771750;118.250;606;;;
2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SE0015961909;2024-02-22 16:30:13;2024-02-22T15:30:13.943000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000771749;118.250;700;;;
2024-02-22 16:28:45;2024-02-22T15:28:45.287000Z;SE0015961909;2024-02-22 16:28:45;2024-02-22T15:28:45.287000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000769053;118.250;242;;;
2024-02-22 16:28:43;2024-02-22T15:28:43.780000Z;SE0015961909;2024-02-22 16:28:43;2024-02-22T15:28:43.780000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000769004;118.250;446;;;
2024-02-22 16:27:52;2024-02-22T15:27:52.997000Z;SE0015961909;2024-02-22 16:27:52;2024-02-22T15:27:52.997000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000767734;118.200;640;;;
2024-02-22 16:27:20;2024-02-22T15:27:20.517000Z;SE0015961909;2024-02-22 16:27:20;2024-02-22T15:27:20.517000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000766805;118.150;12;;;
2024-02-22 16:26:51;2024-02-22T15:26:51.927000Z;SE0015961909;2024-02-22 16:26:51;2024-02-22T15:26:51.927000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765981;118.150;516;;;
2024-02-22 16:26:51;2024-02-22T15:26:51.920000Z;SE0015961909;2024-02-22 16:26:51;2024-02-22T15:26:51.920000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765979;118.200;237;;;
2024-02-22 16:26:51;2024-02-22T15:26:51.920000Z;SE0015961909;2024-02-22 16:26:51;2024-02-22T15:26:51.920000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765978;118.200;500;;;
2024-02-22 16:26:31;2024-02-22T15:26:31.347000Z;SE0015961909;2024-02-22 16:26:31;2024-02-22T15:26:31.347000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765532;118.150;291;;;
2024-02-22 16:26:31;2024-02-22T15:26:31.347000Z;SE0015961909;2024-02-22 16:26:31;2024-02-22T15:26:31.347000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765531;118.150;137;;;
2024-02-22 16:26:16;2024-02-22T15:26:16.703000Z;SE0015961909;2024-02-22 16:26:16;2024-02-22T15:26:16.703000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765044;118.100;1200;;;
2024-02-22 16:26:16;2024-02-22T15:26:16.703000Z;SE0015961909;2024-02-22 16:26:16;2024-02-22T15:26:16.703000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000765043;118.100;1200;;;
2024-02-22 16:25:11;2024-02-22T15:25:11.923000Z;SE0015961909;2024-02-22 16:25:11;2024-02-22T15:25:11.923000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000762958;118.150;634;;;
2024-02-22 16:25:11;2024-02-22T15:25:11.923000Z;SE0015961909;2024-02-22 16:25:11;2024-02-22T15:25:11.923000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000762957;118.150;583;;;
2024-02-22 16:24:42;2024-02-22T15:24:42.203000Z;SE0015961909;2024-02-22 16:24:42;2024-02-22T15:24:42.203000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000762103;118.150;20;;;
2024-02-22 16:24:42;2024-02-22T15:24:42.167000Z;SE0015961909;2024-02-22 16:24:42;2024-02-22T15:24:42.167000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000762102;118.150;75;;;
2024-02-22 16:24:42;2024-02-22T15:24:42.167000Z;SE0015961909;2024-02-22 16:24:42;2024-02-22T15:24:42.167000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000762101;118.150;423;;;
2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SE0015961909;2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760870;118.150;671;;;
2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SE0015961909;2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760869;118.150;606;;;
2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SE0015961909;2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760868;118.150;22;;;
2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SE0015961909;2024-02-22 16:24:13;2024-02-22T15:24:13.170000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000760867;118.150;431;;;
2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SE0015961909;2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760848;118.100;19;;;
2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SE0015961909;2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760847;118.100;488;;;
2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SE0015961909;2024-02-22 16:24:12;2024-02-22T15:24:12.707000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000760846;118.100;175;;;
2024-02-22 16:23:10;2024-02-22T15:23:10.807000Z;SE0015961909;2024-02-22 16:23:10;2024-02-22T15:23:10.807000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000759105;118.100;595;;;
2024-02-22 16:23:00;2024-02-22T15:23:00.103000Z;SE0015961909;2024-02-22 16:23:00;2024-02-22T15:23:00.103000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000758734;118.100;351;;;
2024-02-22 16:23:00;2024-02-22T15:23:00.083000Z;SE0015961909;2024-02-22 16:23:00;2024-02-22T15:23:00.083000Z;SEK;XSTO;XSTO;MONE;false;12-------P----;000758722;118.100;183;;;
2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SE0015961909;2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000758709;118.100;40;;;
2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SE0015961909;2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000758708;118.100;3;;;
2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SE0015961909;2024-02-22 16:23:00;2024-02-22T15:23:00.063000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000758706;118.100;9;;;
2024-02-22 16:22:06;2024-02-22T15:22:06.407000Z;SE0015961909;2024-02-22 16:22:06;2024-02-22T15:22:06.407000Z;SEK;DSTO;XSTO;MONE;false;32D---S--PH---;000757439;118.080;178;;;Nordic@Mid trade
2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SE0015961909;2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000757375;118.050;429;;;
2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SE0015961909;2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000757374;118.050;149;;;
2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SE0015961909;2024-02-22 16:22:05;2024-02-22T15:22:05.120000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000757373;118.050;16;;;
2024-02-22 16:20:34;2024-02-22T15:20:34.307000Z;SE0015961909;2024-02-22 16:20:34;2024-02-22T15:20:34.307000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000754739;118.000;700;;;
2024-02-22 16:19:47;2024-02-22T15:19:47.637000Z;SE0015961909;2024-02-22 16:19:47;2024-02-22T15:19:47.637000Z;SEK;XSTO;XSTO;MONE;false;45-3-----PH---;F050180170;118.000;50;;;Standard Routed Trade
2024-02-22 16:19:41;2024-02-22T15:19:41.580000Z;SE0015961909;2024-02-22 16:19:41;2024-02-22T15:19:41.580000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000753305;118.000;396;;;
2024-02-22 16:19:21;2024-02-22T15:19:21.477000Z;SE0015961909;2024-02-22 16:19:21;2024-02-22T15:19:21.477000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000752751;118.000;1121;;;
2024-02-22 16:19:18;2024-02-22T15:19:18.090000Z;SE0015961909;2024-02-22 16:19:18;2024-02-22T15:19:18.090000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000752668;118.000;372;;;
2024-02-22 16:19:18;2024-02-22T15:19:18.090000Z;SE0015961909;2024-02-22 16:19:18;2024-02-22T15:19:18.090000Z;SEK;XSTO;XSTO;MONE;false;12-------PH---;000752667;118.000;16;;;
